method,split,task,regime,mean_success_rate,ci95_success_rate,mean_mechanism_precision,ci95_mechanism_precision,mean_incompatible_retrieval_rate,ci95_incompatible_retrieval_rate,mean_damage_rate,ci95_damage_rate,mean_recovery_success,ci95_recovery_success,mean_query_cost,ci95_query_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
visual_nearest_retrieval,cross_embodiment,cloth_slide_over_edge,source_matched,0.557823,0.040552,0.445370,0.001267,0.324067,0.000941,0.110257,0.001291,0.408406,0.001374,0.185111,0.002144,0.129705,0.000625,7,84
visual_nearest_retrieval,cross_embodiment,cloth_slide_over_edge,support_topology_shift,0.488095,0.060246,0.436184,0.001370,0.344757,0.001018,0.119531,0.001199,0.395423,0.001486,0.189207,0.000891,0.130172,0.002394,7,84
visual_nearest_retrieval,cross_embodiment,drawer_pull_with_stiction,actuator_lag_shift,0.488095,0.047493,0.423438,0.001370,0.364638,0.002854,0.127364,0.002682,0.389469,0.005837,0.194110,0.002067,0.135671,0.000642,7,84
visual_nearest_retrieval,cross_embodiment,drawer_pull_with_stiction,compliance_shift,0.545918,0.064291,0.430414,0.005218,0.351988,0.000999,0.120946,0.002201,0.396523,0.001458,0.190293,0.003004,0.134536,0.000665,7,84
visual_nearest_retrieval,cross_embodiment,drawer_pull_with_stiction,compound_mechanism_shift,0.489796,0.029876,0.417542,0.004727,0.374120,0.001075,0.135771,0.000997,0.383545,0.001570,0.194067,0.000822,0.134898,0.001889,7,84
visual_nearest_retrieval,cross_embodiment,drawer_pull_with_stiction,friction_mismatch,0.579932,0.040643,0.433931,0.004786,0.340836,0.001008,0.118288,0.001217,0.399571,0.001472,0.191242,0.000961,0.130999,0.000671,7,84
visual_nearest_retrieval,cross_embodiment,drawer_pull_with_stiction,occluded_contact_shift,0.500000,0.036004,0.430480,0.001421,0.357408,0.003876,0.126390,0.000767,0.387790,0.005298,0.191332,0.000735,0.130549,0.000631,7,84
visual_nearest_retrieval,cross_embodiment,drawer_pull_with_stiction,source_matched,0.615646,0.027285,0.441567,0.004812,0.326163,0.000979,0.107037,0.001029,0.402257,0.005450,0.185711,0.000839,0.125423,0.000651,7,84
visual_nearest_retrieval,cross_embodiment,drawer_pull_with_stiction,support_topology_shift,0.539116,0.029565,0.427472,0.001421,0.346601,0.001056,0.119691,0.002302,0.394051,0.001542,0.192020,0.000922,0.131435,0.000704,7,84
visual_nearest_retrieval,cross_embodiment,peg_insert_contact_search,actuator_lag_shift,0.494898,0.015986,0.428608,0.001370,0.358034,0.001018,0.125339,0.000988,0.360722,0.001486,0.191615,0.000828,0.132000,0.001903,7,84
visual_nearest_retrieval,cross_embodiment,peg_insert_contact_search,compliance_shift,0.518707,0.035590,0.429619,0.001344,0.349486,0.003921,0.120357,0.000883,0.363474,0.004262,0.191009,0.000753,0.130243,0.000592,7,84
visual_nearest_retrieval,cross_embodiment,peg_insert_contact_search,compound_mechanism_shift,0.377551,0.028219,0.415450,0.001447,0.375791,0.001075,0.136547,0.002682,0.361733,0.001570,0.197612,0.000750,0.135748,0.000717,7,84
visual_nearest_retrieval,cross_embodiment,peg_insert_contact_search,friction_mismatch,0.523810,0.037069,0.434974,0.001357,0.337998,0.003914,0.114598,0.000696,0.366031,0.004257,0.187565,0.000756,0.128763,0.002454,7,84
visual_nearest_retrieval,cross_embodiment,peg_insert_contact_search,occluded_contact_shift,0.484694,0.062509,0.433858,0.001421,0.352890,0.001056,0.126354,0.002018,0.362088,0.001542,0.193968,0.001207,0.132880,0.000704,7,84
visual_nearest_retrieval,cross_embodiment,peg_insert_contact_search,source_matched,0.552721,0.048266,0.443955,0.001319,0.319188,0.000979,0.110705,0.001628,0.372967,0.001430,0.185088,0.002885,0.128358,0.001913,7,84
visual_nearest_retrieval,cross_embodiment,peg_insert_contact_search,support_topology_shift,0.527211,0.036260,0.430850,0.001421,0.348943,0.001056,0.118959,0.001429,0.373220,0.001542,0.190035,0.002314,0.133889,0.000704,7,84
visual_nearest_retrieval,cross_embodiment,twist_lid_with_force_limit,actuator_lag_shift,0.486395,0.036868,0.428800,0.001383,0.359395,0.002851,0.124099,0.000412,0.354667,0.001586,0.192011,0.002614,0.135738,0.001900,7,84
visual_nearest_retrieval,cross_embodiment,twist_lid_with_force_limit,compliance_shift,0.547619,0.026943,0.427603,0.001357,0.352621,0.002858,0.119685,0.002573,0.362583,0.005848,0.188634,0.001864,0.134052,0.001964,7,84
visual_nearest_retrieval,cross_embodiment,twist_lid_with_force_limit,compound_mechanism_shift,0.447279,0.038730,0.422266,0.001460,0.380404,0.001085,0.132725,0.001155,0.357855,0.005346,0.197938,0.000926,0.137139,0.000724,7,84
visual_nearest_retrieval,cross_embodiment,twist_lid_with_force_limit,friction_mismatch,0.540816,0.050626,0.434062,0.001370,0.341961,0.002854,0.115921,0.002479,0.366348,0.005837,0.189339,0.002791,0.131995,0.000642,7,84
visual_nearest_retrieval,cross_embodiment,twist_lid_with_force_limit,occluded_contact_shift,0.486395,0.060767,0.424744,0.003778,0.355848,0.001066,0.124951,0.002559,0.360938,0.001556,0.194142,0.001335,0.133137,0.000711,7,84
visual_nearest_retrieval,cross_embodiment,twist_lid_with_force_limit,source_matched,0.607143,0.044969,0.439731,0.001331,0.322381,0.003929,0.107280,0.001295,0.367017,0.005363,0.185825,0.001180,0.125347,0.000585,7,84
visual_nearest_retrieval,cross_embodiment,twist_lid_with_force_limit,support_topology_shift,0.520408,0.054058,0.435458,0.001434,0.348470,0.003558,0.119755,0.000996,0.361916,0.005758,0.189185,0.002979,0.132941,0.001929,7,84
visual_nearest_retrieval,heldout_mechanism,cable_route_around_hook,actuator_lag_shift,0.472789,0.033665,0.433389,0.003806,0.351778,0.001008,0.126284,0.001146,0.404044,0.001472,0.193559,0.000921,0.132154,0.000671,7,84
visual_nearest_retrieval,heldout_mechanism,cable_route_around_hook,compliance_shift,0.482993,0.031329,0.438311,0.001331,0.339303,0.000989,0.119805,0.002082,0.406208,0.001444,0.188238,0.002162,0.131138,0.001910,7,84
visual_nearest_retrieval,heldout_mechanism,cable_route_around_hook,compound_mechanism_shift,0.423469,0.035590,0.419821,0.003778,0.365797,0.001066,0.132216,0.002577,0.399598,0.001556,0.196111,0.000796,0.134487,0.000711,7,84
visual_nearest_retrieval,heldout_mechanism,cable_route_around_hook,friction_mismatch,0.542517,0.041633,0.442963,0.001344,0.327287,0.000999,0.114852,0.000898,0.407993,0.001458,0.189397,0.000706,0.128154,0.000665,7,84
visual_nearest_retrieval,heldout_mechanism,cable_route_around_hook,occluded_contact_shift,0.471088,0.050111,0.437438,0.001408,0.344019,0.001047,0.120615,0.002287,0.401591,0.001528,0.191762,0.002408,0.132387,0.000697,7,84
visual_nearest_retrieval,heldout_mechanism,cable_route_around_hook,source_matched,0.590136,0.054806,0.449770,0.004821,0.315422,0.000970,0.105446,0.001078,0.417352,0.004323,0.185571,0.000805,0.124500,0.000645,7,84
visual_nearest_retrieval,heldout_mechanism,cable_route_around_hook,support_topology_shift,0.500000,0.070185,0.435286,0.001408,0.340714,0.001047,0.118542,0.001231,0.408515,0.005384,0.187304,0.000883,0.126975,0.001896,7,84
visual_nearest_retrieval,heldout_mechanism,cloth_slide_over_edge,actuator_lag_shift,0.460884,0.036260,0.433682,0.003815,0.353076,0.000989,0.123742,0.002238,0.401350,0.001444,0.189426,0.000730,0.131303,0.002620,7,84
visual_nearest_retrieval,heldout_mechanism,cloth_slide_over_edge,compliance_shift,0.530612,0.031329,0.437678,0.004821,0.343337,0.000970,0.118102,0.001212,0.404936,0.004323,0.190813,0.000972,0.129874,0.000645,7,84
visual_nearest_retrieval,heldout_mechanism,cloth_slide_over_edge,compound_mechanism_shift,0.447279,0.053852,0.422890,0.001408,0.369177,0.002844,0.133935,0.001138,0.394800,0.005804,0.194010,0.000907,0.132775,0.000662,7,84
visual_nearest_retrieval,heldout_mechanism,cloth_slide_over_edge,friction_mismatch,0.542517,0.023254,0.445079,0.001319,0.329953,0.000979,0.110800,0.000613,0.407297,0.001430,0.186010,0.000539,0.124809,0.000651,7,84
visual_nearest_retrieval,heldout_mechanism,cloth_slide_over_edge,occluded_contact_shift,0.493197,0.041006,0.430434,0.001383,0.348420,0.003583,0.121982,0.003211,0.398284,0.005802,0.190365,0.002920,0.132517,0.000624,7,84
visual_nearest_retrieval,heldout_mechanism,cloth_slide_over_edge,source_matched,0.588435,0.034854,0.445924,0.001280,0.310185,0.000951,0.103571,0.000913,0.407692,0.001388,0.184944,0.000731,0.123749,0.000632,7,84
visual_nearest_retrieval,heldout_mechanism,cloth_slide_over_edge,support_topology_shift,0.518707,0.045216,0.437430,0.005188,0.336539,0.001027,0.117046,0.001352,0.402978,0.001500,0.187098,0.001060,0.126951,0.001901,7,84
visual_nearest_retrieval,heldout_mechanism,drawer_pull_with_stiction,actuator_lag_shift,0.518707,0.037712,0.431333,0.001383,0.351293,0.003898,0.122128,0.003070,0.389287,0.004247,0.190807,0.002996,0.133453,0.000612,7,84
visual_nearest_retrieval,heldout_mechanism,drawer_pull_with_stiction,compliance_shift,0.525510,0.043928,0.431983,0.003806,0.342474,0.001008,0.118429,0.003277,0.401935,0.001472,0.189115,0.003115,0.131510,0.000671,7,84
visual_nearest_retrieval,heldout_mechanism,drawer_pull_with_stiction,compound_mechanism_shift,0.505102,0.049329,0.426007,0.001460,0.369778,0.001085,0.128371,0.001410,0.391363,0.005346,0.194694,0.001102,0.134270,0.000724,7,84
visual_nearest_retrieval,heldout_mechanism,drawer_pull_with_stiction,friction_mismatch,0.556122,0.039675,0.436484,0.001370,0.332060,0.001018,0.114099,0.002188,0.400914,0.005412,0.188317,0.002200,0.128479,0.000678,7,84
visual_nearest_retrieval,heldout_mechanism,drawer_pull_with_stiction,occluded_contact_shift,0.544218,0.032088,0.430205,0.004735,0.344795,0.001066,0.121425,0.002677,0.393823,0.001556,0.190614,0.000713,0.129976,0.000711,7,84
visual_nearest_retrieval,heldout_mechanism,drawer_pull_with_stiction,source_matched,0.649660,0.048534,0.443743,0.003815,0.315388,0.000989,0.102497,0.001080,0.405829,0.005441,0.181787,0.000830,0.121535,0.000658,7,84
visual_nearest_retrieval,heldout_mechanism,drawer_pull_with_stiction,support_topology_shift,0.583333,0.036362,0.439487,0.001434,0.338060,0.003558,0.115460,0.000794,0.395739,0.005758,0.187157,0.002803,0.131363,0.000651,7,84
visual_nearest_retrieval,heldout_mechanism,peg_insert_contact_search,actuator_lag_shift,0.472789,0.035901,0.433727,0.003796,0.349608,0.001027,0.123589,0.001268,0.367522,0.001500,0.189993,0.001013,0.129672,0.001901,7,84
visual_nearest_retrieval,heldout_mechanism,peg_insert_contact_search,compliance_shift,0.515306,0.041276,0.435273,0.001357,0.338030,0.003596,0.117130,0.000838,0.365852,0.001613,0.188249,0.000570,0.126984,0.000611,7,84
visual_nearest_retrieval,heldout_mechanism,peg_insert_contact_search,compound_mechanism_shift,0.431973,0.026317,0.428000,0.001460,0.366076,0.003853,0.131168,0.000893,0.364081,0.005685,0.194060,0.002518,0.135969,0.000651,7,84
visual_nearest_retrieval,heldout_mechanism,peg_insert_contact_search,friction_mismatch,0.556122,0.040643,0.441612,0.001370,0.325566,0.002854,0.111075,0.001015,0.369554,0.001572,0.184797,0.000811,0.125978,0.002431,7,84
visual_nearest_retrieval,heldout_mechanism,peg_insert_contact_search,occluded_contact_shift,0.513605,0.031151,0.428520,0.001434,0.346912,0.001066,0.119682,0.000986,0.372463,0.001556,0.190976,0.002139,0.132228,0.000711,7,84
visual_nearest_retrieval,heldout_mechanism,peg_insert_contact_search,source_matched,0.615646,0.057542,0.447929,0.001331,0.308187,0.000989,0.106489,0.001261,0.376010,0.001444,0.185133,0.002229,0.125411,0.000658,7,84
visual_nearest_retrieval,heldout_mechanism,peg_insert_contact_search,support_topology_shift,0.510204,0.045379,0.440089,0.003778,0.335031,0.003558,0.118755,0.000950,0.366866,0.001697,0.186971,0.000819,0.126661,0.001929,7,84
visual_nearest_retrieval,heldout_mechanism,twist_lid_with_force_limit,actuator_lag_shift,0.506803,0.042251,0.432762,0.004761,0.350012,0.001037,0.121979,0.000792,0.362769,0.001514,0.188044,0.000626,0.131641,0.002594,7,84
visual_nearest_retrieval,heldout_mechanism,twist_lid_with_force_limit,compliance_shift,0.545918,0.038249,0.434387,0.001370,0.340209,0.003906,0.115761,0.002230,0.363690,0.005335,0.187531,0.002337,0.131312,0.001926,7,84
visual_nearest_retrieval,heldout_mechanism,twist_lid_with_force_limit,compound_mechanism_shift,0.476190,0.038778,0.419937,0.001472,0.364588,0.001095,0.132524,0.001251,0.359138,0.001598,0.190707,0.001001,0.134356,0.002563,7,84
visual_nearest_retrieval,heldout_mechanism,twist_lid_with_force_limit,friction_mismatch,0.576531,0.027822,0.441830,0.001383,0.326857,0.003583,0.110395,0.002013,0.363524,0.001641,0.185917,0.002399,0.129699,0.000624,7,84
visual_nearest_retrieval,heldout_mechanism,twist_lid_with_force_limit,occluded_contact_shift,0.527211,0.038006,0.434257,0.001447,0.348913,0.002834,0.120808,0.000998,0.364896,0.005770,0.189235,0.002607,0.133004,0.000682,7,84
visual_nearest_retrieval,heldout_mechanism,twist_lid_with_force_limit,source_matched,0.605442,0.029439,0.444835,0.001344,0.312140,0.003921,0.103822,0.000831,0.371292,0.005353,0.182739,0.000829,0.121806,0.000592,7,84
visual_nearest_retrieval,heldout_mechanism,twist_lid_with_force_limit,support_topology_shift,0.571429,0.045542,0.432105,0.001447,0.335317,0.001075,0.118800,0.000921,0.367086,0.001570,0.186849,0.000722,0.126263,0.000717,7,84
visual_nearest_retrieval,heldout_object,cable_route_around_hook,actuator_lag_shift,0.511905,0.059380,0.437308,0.001319,0.339555,0.000979,0.120003,0.002104,0.408040,0.001430,0.186151,0.001107,0.128225,0.002626,7,84
visual_nearest_retrieval,heldout_object,cable_route_around_hook,compliance_shift,0.532313,0.032886,0.445199,0.001293,0.331022,0.000960,0.115100,0.001064,0.415960,0.001402,0.189033,0.000853,0.127621,0.000638,7,84
visual_nearest_retrieval,heldout_object,cable_route_around_hook,compound_mechanism_shift,0.450680,0.033555,0.428889,0.005178,0.354005,0.001037,0.127637,0.000781,0.404225,0.001514,0.189158,0.000645,0.129709,0.002385,7,84
visual_nearest_retrieval,heldout_object,cable_route_around_hook,friction_mismatch,0.557823,0.027148,0.446899,0.001306,0.316792,0.000970,0.106899,0.001120,0.414513,0.001416,0.183475,0.000908,0.121977,0.000645,7,84
visual_nearest_retrieval,heldout_object,cable_route_around_hook,occluded_contact_shift,0.498299,0.024646,0.436138,0.005198,0.336457,0.001018,0.121460,0.000856,0.412394,0.001486,0.189916,0.000718,0.128219,0.000678,7,84
visual_nearest_retrieval,heldout_object,cable_route_around_hook,source_matched,0.593537,0.030307,0.450263,0.001267,0.298914,0.000941,0.101276,0.000873,0.417667,0.001374,0.183812,0.000710,0.122211,0.000625,7,84
visual_nearest_retrieval,heldout_object,cable_route_around_hook,support_topology_shift,0.510204,0.029439,0.440566,0.001370,0.326081,0.003906,0.113339,0.002338,0.408994,0.005335,0.185555,0.002469,0.128256,0.000605,7,84
visual_nearest_retrieval,heldout_object,cloth_slide_over_edge,actuator_lag_shift,0.525510,0.034319,0.433887,0.005259,0.341630,0.003629,0.122032,0.000667,0.401148,0.005879,0.186706,0.002616,0.131291,0.000578,7,84
visual_nearest_retrieval,heldout_object,cloth_slide_over_edge,compliance_shift,0.549320,0.043631,0.438565,0.001267,0.327256,0.000941,0.113874,0.001244,0.405687,0.001374,0.187934,0.002288,0.127832,0.000625,7,84
visual_nearest_retrieval,heldout_object,cloth_slide_over_edge,compound_mechanism_shift,0.413265,0.038006,0.430532,0.001370,0.351302,0.001018,0.128286,0.000897,0.395503,0.001486,0.190672,0.000719,0.128361,0.000678,7,84
visual_nearest_retrieval,heldout_object,cloth_slide_over_edge,friction_mismatch,0.530612,0.037019,0.440727,0.003834,0.315089,0.003635,0.110373,0.002566,0.402106,0.001529,0.183226,0.000860,0.122457,0.001960,7,84
visual_nearest_retrieval,heldout_object,cloth_slide_over_edge,occluded_contact_shift,0.579932,0.028219,0.439142,0.004795,0.336490,0.000999,0.117184,0.002261,0.407667,0.001458,0.184726,0.001978,0.128744,0.002403,7,84
visual_nearest_retrieval,heldout_object,cloth_slide_over_edge,source_matched,0.637755,0.022111,0.447277,0.001242,0.297885,0.000922,0.101534,0.000780,0.411389,0.001346,0.178438,0.002049,0.123152,0.001928,7,84
visual_nearest_retrieval,heldout_object,cloth_slide_over_edge,support_topology_shift,0.532313,0.051352,0.438996,0.001344,0.324398,0.003921,0.112412,0.001033,0.401762,0.004262,0.184629,0.000768,0.123033,0.000592,7,84
visual_nearest_retrieval,heldout_object,drawer_pull_with_stiction,actuator_lag_shift,0.557823,0.021858,0.435602,0.005218,0.341398,0.000999,0.119678,0.002409,0.401330,0.001458,0.187114,0.002567,0.130999,0.000665,7,84
visual_nearest_retrieval,heldout_object,drawer_pull_with_stiction,compliance_shift,0.588435,0.030062,0.443795,0.003820,0.329661,0.000979,0.111052,0.000984,0.404572,0.001430,0.184286,0.000799,0.123627,0.000651,7,84
visual_nearest_retrieval,heldout_object,drawer_pull_with_stiction,compound_mechanism_shift,0.542517,0.037019,0.426278,0.004744,0.353454,0.001056,0.125762,0.002673,0.394020,0.001542,0.191312,0.002026,0.131988,0.000704,7,84
visual_nearest_retrieval,heldout_object,drawer_pull_with_stiction,friction_mismatch,0.605442,0.039907,0.449917,0.001331,0.317033,0.000989,0.109926,0.002900,0.405464,0.001444,0.182202,0.002758,0.127084,0.000658,7,84
visual_nearest_retrieval,heldout_object,drawer_pull_with_stiction,occluded_contact_shift,0.566327,0.039721,0.438403,0.004761,0.332702,0.001037,0.115398,0.001246,0.397511,0.001514,0.184549,0.002073,0.128303,0.002385,7,84
visual_nearest_retrieval,heldout_object,drawer_pull_with_stiction,source_matched,0.653061,0.018659,0.446874,0.001293,0.299495,0.003952,0.103173,0.000649,0.403968,0.004281,0.179168,0.002396,0.122977,0.001930,7,84
visual_nearest_retrieval,heldout_object,drawer_pull_with_stiction,support_topology_shift,0.576531,0.030912,0.438257,0.001395,0.327471,0.001037,0.113414,0.000911,0.406768,0.001514,0.183643,0.000750,0.123860,0.001898,7,84
visual_nearest_retrieval,heldout_object,peg_insert_contact_search,actuator_lag_shift,0.518707,0.031329,0.432428,0.001344,0.339143,0.003921,0.119346,0.000806,0.368192,0.004262,0.188049,0.000878,0.126768,0.000592,7,84
visual_nearest_retrieval,heldout_object,peg_insert_contact_search,compliance_shift,0.537415,0.038249,0.436944,0.001319,0.326362,0.003616,0.115901,0.000756,0.369911,0.001571,0.188122,0.002350,0.127830,0.000592,7,84
visual_nearest_retrieval,heldout_object,peg_insert_contact_search,compound_mechanism_shift,0.454082,0.032375,0.424990,0.001421,0.356044,0.001056,0.127722,0.000942,0.373100,0.001542,0.189306,0.001879,0.131074,0.002584,7,84
visual_nearest_retrieval,heldout_object,peg_insert_contact_search,friction_mismatch,0.585034,0.040231,0.440331,0.001331,0.318544,0.003609,0.108582,0.001192,0.377824,0.005846,0.184242,0.001085,0.123145,0.000598,7,84
visual_nearest_retrieval,heldout_object,peg_insert_contact_search,occluded_contact_shift,0.559524,0.045542,0.433437,0.003792,0.335964,0.001037,0.118511,0.001428,0.377573,0.001514,0.186423,0.001120,0.125563,0.000691,7,84
visual_nearest_retrieval,heldout_object,peg_insert_contact_search,source_matched,0.637755,0.025386,0.454640,0.001293,0.300299,0.000960,0.100059,0.000693,0.385587,0.001402,0.181809,0.000588,0.120841,0.000638,7,84
visual_nearest_retrieval,heldout_object,peg_insert_contact_search,support_topology_shift,0.551020,0.023174,0.442438,0.001395,0.325587,0.003891,0.115371,0.002188,0.374172,0.005317,0.186922,0.000729,0.125600,0.000618,7,84
