method,split,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_mechanism_precision,ci95_mechanism_precision,mean_incompatible_retrieval_rate,ci95_incompatible_retrieval_rate,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_query_cost,ci95_query_cost,mean_regret,ci95_regret,mean_calibration_error,ci95_calibration_error,mean_retrieval_coverage,ci95_retrieval_coverage,groups,episodes_per_group
test_time_retrieval_adaptation,combined_stress,7,0.5817708333,0.0129692069,0.5174467955,0.0139591478,0.5459040875,0.0015485143,0.1792547844,0.0021140324,0.5177939500,0.0030599950,0.0804781224,0.0015040875,0.3009167083,0.0005968548,0.1497534242,0.0015299861,0.0850301741,0.0005735496,0.5714682899,0.0016898009,80,96
test_time_retrieval_adaptation,combined_stress,8,0.5809895833,0.0133889658,0.5170185476,0.0146246999,0.5460766375,0.0015990689,0.1792479719,0.0020919051,0.5184850010,0.0030299539,0.0804065830,0.0014497574,0.3006894458,0.0005969873,0.1496271787,0.0014836654,0.0851850526,0.0006087512,0.5717772027,0.0016715719,80,96
test_time_retrieval_adaptation,combined_stress,9,0.5895833333,0.0139563782,0.5257382045,0.0151990092,0.5464242750,0.0016432519,0.1793662219,0.0020247640,0.5186464122,0.0029683608,0.0802500855,0.0015247261,0.3005560458,0.0006450252,0.1498162446,0.0014713063,0.0852668946,0.0006646439,0.5715923687,0.0016386444,80,96
test_time_retrieval_adaptation,cross_embodiment,0,0.6148437500,0.0121547341,0.5700808213,0.0135610614,0.5575416375,0.0016452798,0.1642052585,0.0019526837,0.5261317035,0.0030821260,0.0750852306,0.0015132692,0.2938147000,0.0006609460,0.1365814660,0.0013819211,0.0774957091,0.0006154069,0.5958497155,0.0016957449,80,96
test_time_retrieval_adaptation,cross_embodiment,1,0.6167968750,0.0138619850,0.5720547890,0.0152816389,0.5575461000,0.0016733379,0.1644535710,0.0019321196,0.5262955625,0.0029950090,0.0749102937,0.0015121341,0.2936271938,0.0007109814,0.1368803906,0.0014301615,0.0775075946,0.0006575520,0.5958337237,0.0017322592,80,96
test_time_retrieval_adaptation,cross_embodiment,2,0.6093750000,0.0135847032,0.5646406860,0.0152447190,0.5580758250,0.0016736554,0.1642016335,0.0020524839,0.5263018428,0.0029826662,0.0751692393,0.0015027720,0.2937960500,0.0007004803,0.1367594403,0.0014880066,0.0770612511,0.0006454429,0.5960898680,0.0017217772,80,96
test_time_retrieval_adaptation,cross_embodiment,3,0.6233072917,0.0126934020,0.5786441560,0.0140962605,0.5575550250,0.0015083946,0.1643248835,0.0020521245,0.5262949916,0.0029535025,0.0749950356,0.0014542366,0.2935909104,0.0006792897,0.1366556099,0.0015144535,0.0771461731,0.0006363661,0.5960393590,0.0016826695,80,96
test_time_retrieval_adaptation,cross_embodiment,4,0.6067708333,0.0112032930,0.5618817327,0.0125109152,0.5577345750,0.0015298580,0.1644481335,0.0020749927,0.5259379653,0.0031061326,0.0752191943,0.0013967209,0.2938123333,0.0006764085,0.1362579326,0.0015701214,0.0770810201,0.0006417473,0.5962449780,0.0016969082,80,96
test_time_retrieval_adaptation,cross_embodiment,5,0.6183593750,0.0132765165,0.5732330643,0.0146294933,0.5575639500,0.0016415811,0.1646964460,0.0021520493,0.5254014744,0.0030500904,0.0751709700,0.0013977580,0.2936400063,0.0006731337,0.1364694135,0.0015321378,0.0771679431,0.0006637428,0.5960148792,0.0016201533,80,96
test_time_retrieval_adaptation,cross_embodiment,6,0.6239583333,0.0107716915,0.5789355539,0.0120231732,0.5579185875,0.0017329645,0.1646946335,0.0020774782,0.5250488253,0.0030251888,0.0749879368,0.0013894643,0.2936265708,0.0006313562,0.1363661797,0.0014625399,0.0773259016,0.0006295210,0.5961419590,0.0016240619,80,96
test_time_retrieval_adaptation,cross_embodiment,7,0.6195312500,0.0114621349,0.5748837934,0.0123663027,0.5582732250,0.0017755188,0.1641925710,0.0019724615,0.5254140350,0.0029627304,0.0748753175,0.0014490808,0.2937535000,0.0005973865,0.1364276131,0.0014186107,0.0773257811,0.0006464726,0.5962990537,0.0016116580,80,96
test_time_retrieval_adaptation,cross_embodiment,8,0.6175781250,0.0139969320,0.5726161004,0.0148843338,0.5572271625,0.0016980941,0.1643158210,0.0020123322,0.5254071838,0.0028038064,0.0748369762,0.0014991980,0.2939208313,0.0006185162,0.1367239826,0.0014566321,0.0771855906,0.0006670178,0.5965066737,0.0015673770,80,96
test_time_retrieval_adaptation,cross_embodiment,9,0.6154947917,0.0126712994,0.5708865296,0.0141314947,0.5575818000,0.0016559615,0.1638137585,0.0021167269,0.5257723935,0.0027703721,0.0749072818,0.0015561449,0.2938648729,0.0006324532,0.1366853661,0.0014675176,0.0773355451,0.0006289818,0.5964636685,0.0016265724,80,96
test_time_retrieval_adaptation,heldout_mechanism,0,0.6290364583,0.0142505052,0.5917969953,0.0150952979,0.5616747125,0.0015753763,0.1583244454,0.0020548676,0.5287777744,0.0029911385,0.0726571299,0.0014437605,0.2913370146,0.0005619985,0.1314365501,0.0014139289,0.0743222136,0.0006296661,0.6051917103,0.0017468790,80,96
test_time_retrieval_adaptation,heldout_mechanism,1,0.6252604167,0.0132453377,0.5882060420,0.0145014099,0.5622114375,0.0016561778,0.1587028204,0.0020408472,0.5289440813,0.0031061202,0.0724473474,0.0014887534,0.2914578292,0.0005757973,0.1308448335,0.0013719290,0.0743391801,0.0006305141,0.6054145958,0.0017494733,80,96
test_time_retrieval_adaptation,heldout_mechanism,2,0.6292968750,0.0110383790,0.5925090915,0.0121814447,0.5622229000,0.0015208043,0.1583308204,0.0020781725,0.5291366513,0.0030665902,0.0724946387,0.0015040032,0.2910190438,0.0006179043,0.1311193272,0.0014171249,0.0744191781,0.0006594500,0.6048400828,0.0016609773,80,96
test_time_retrieval_adaptation,heldout_mechanism,3,0.6294270833,0.0129012638,0.5929266350,0.0138035113,0.5627596250,0.0016311056,0.1582089454,0.0020265349,0.5296706419,0.0030844094,0.0722545637,0.0014950838,0.2912352458,0.0006242206,0.1312988810,0.0014682892,0.0744281406,0.0006547123,0.6049929333,0.0016362360,80,96
test_time_retrieval_adaptation,heldout_mechanism,4,0.6240885417,0.0135467497,0.5872705844,0.0144840201,0.5625960000,0.0017371700,0.1582121329,0.0019505015,0.5291497303,0.0030319597,0.0725719056,0.0015350582,0.2912278604,0.0006928542,0.1312029008,0.0014166439,0.0742890291,0.0006457691,0.6052823520,0.0016556332,80,96
test_time_retrieval_adaptation,heldout_mechanism,5,0.6222656250,0.0132740324,0.5853550617,0.0145696982,0.5619071125,0.0016726233,0.1585905079,0.0019375068,0.5294911247,0.0030463384,0.0726271168,0.0015461483,0.2911712563,0.0006998076,0.1308081326,0.0014645380,0.0742309581,0.0006912019,0.6048068885,0.0016342875,80,96
test_time_retrieval_adaptation,heldout_mechanism,6,0.6319010417,0.0107062438,0.5950087148,0.0120584595,0.5613933125,0.0017536123,0.1587187579,0.0019773991,0.5296661860,0.0029706709,0.0725336068,0.0014741209,0.2908791979,0.0007079344,0.1310054028,0.0014505535,0.0740188101,0.0006984311,0.6047606395,0.0016473931,80,96
test_time_retrieval_adaptation,heldout_mechanism,7,0.6247395833,0.0123325034,0.5876496794,0.0136245529,0.5619300375,0.0017057818,0.1584718204,0.0019352354,0.5293291163,0.0029231399,0.0729412899,0.0014841217,0.2909723708,0.0006789729,0.1310949578,0.0013668380,0.0741008091,0.0006849012,0.6048209438,0.0016902874,80,96
test_time_retrieval_adaptation,heldout_mechanism,8,0.6283854167,0.0110508077,0.5913757761,0.0117285455,0.5617664125,0.0016792392,0.1587251329,0.0019856865,0.5287994503,0.0029770560,0.0725141218,0.0014119825,0.2908392042,0.0005954714,0.1309103409,0.0013729111,0.0740407371,0.0006392374,0.6050953550,0.0017010596,80,96
test_time_retrieval_adaptation,heldout_mechanism,9,0.6259114583,0.0117194458,0.5885140158,0.0128628807,0.5610775250,0.0017696626,0.1589784454,0.0019945492,0.5291452219,0.0030246726,0.0727223724,0.0014830229,0.2909417896,0.0006018471,0.1313102660,0.0014180824,0.0742808151,0.0006101845,0.6051276453,0.0016825081,80,96
test_time_retrieval_adaptation,heldout_object,0,0.6351562500,0.0124443071,0.6068420727,0.0138957719,0.5660578250,0.0016161806,0.1523763849,0.0020752790,0.5331407690,0.0028708109,0.0696457969,0.0015774857,0.2886491875,0.0005932273,0.1244226535,0.0013922234,0.0713886947,0.0006831151,0.6142369429,0.0016019533,80,96
test_time_retrieval_adaptation,heldout_object,1,0.6441406250,0.0129200061,0.6160330060,0.0142388903,0.5665735500,0.0015130671,0.1522395099,0.0020099942,0.5326037597,0.0031472482,0.0693863719,0.0015480224,0.2884322813,0.0005825880,0.1245087603,0.0014134499,0.0713133797,0.0007066271,0.6140768634,0.0014870227,80,96
test_time_retrieval_adaptation,heldout_object,2,0.6506510417,0.0126230602,0.6225009803,0.0136020172,0.5665640125,0.0015476356,0.1527279474,0.0020333092,0.5332704768,0.0031184189,0.0692152501,0.0015071736,0.2884751229,0.0005717176,0.1248014390,0.0014085394,0.0712480697,0.0006696632,0.6140373442,0.0015584770,80,96
test_time_retrieval_adaptation,heldout_object,3,0.6449218750,0.0115664947,0.6166920998,0.0126224521,0.5667295625,0.0016310331,0.1527161349,0.0020323840,0.5334294403,0.0032149245,0.0693044607,0.0014957630,0.2885392438,0.0005590328,0.1250807461,0.0013721162,0.0712497932,0.0006198341,0.6139417969,0.0016249255,80,96
test_time_retrieval_adaptation,heldout_object,4,0.6434895833,0.0129583956,0.6150942394,0.0141637524,0.5668951125,0.0016753606,0.1527043224,0.0020367199,0.5332382287,0.0031972111,0.0694664026,0.0014912481,0.2886182458,0.0005930227,0.1251662564,0.0013281888,0.0713265542,0.0005937079,0.6140463497,0.0016575425,80,96
test_time_retrieval_adaptation,heldout_object,5,0.6429687500,0.0132851143,0.6147978454,0.0143420231,0.5665354000,0.0017120919,0.1526925099,0.0019502162,0.5333971922,0.0031892405,0.0693117882,0.0014793343,0.2883843375,0.0006152063,0.1249453135,0.0013839821,0.0714033152,0.0005999731,0.6143089814,0.0016206785,80,96
test_time_retrieval_adaptation,heldout_object,6,0.6598958333,0.0118253694,0.6319986776,0.0126250590,0.5668760375,0.0016564545,0.1526806974,0.0019270783,0.5333810681,0.0031166705,0.0692182988,0.0014243424,0.2881312708,0.0006127323,0.1246274722,0.0013898934,0.0711048887,0.0006425127,0.6143274912,0.0016127743,80,96
test_time_retrieval_adaptation,heldout_object,7,0.6382812500,0.0113173650,0.6095334277,0.0122500699,0.5668665000,0.0016619444,0.1531691349,0.0018880512,0.5329972603,0.0029546563,0.0698535769,0.0014652801,0.2884177875,0.0006459711,0.1248390104,0.0014410995,0.0711896537,0.0006906557,0.6143880219,0.0016324099,80,96
test_time_retrieval_adaptation,heldout_object,8,0.6460937500,0.0123164485,0.6173713850,0.0136822702,0.5666818750,0.0016941936,0.1529071974,0.0017968981,0.5328148031,0.0030182938,0.0697565663,0.0014858393,0.2885174375,0.0006426894,0.1250131574,0.0014724906,0.0711123377,0.0006874582,0.6142794682,0.0016818273,80,96
test_time_retrieval_adaptation,heldout_object,9,0.6453125000,0.0119187027,0.6163324842,0.0129149824,0.5659719875,0.0016000710,0.1532705724,0.0018180890,0.5327855475,0.0028825138,0.0700831276,0.0014396925,0.2882871750,0.0006750030,0.1245123359,0.0014316260,0.0710450267,0.0006447913,0.6141914247,0.0016926627,80,96
test_time_retrieval_adaptation,seen_corpus,0,0.6657552083,0.0133900433,0.6476304394,0.0142342851,0.5714440000,0.0016400947,0.1455450385,0.0020758721,0.5375395112,0.0028296392,0.0662122964,0.0014919574,0.2853429896,0.0006362320,0.1164328655,0.0014634585,0.0677728456,0.0005584453,0.6252981677,0.0017040193,80,96
test_time_retrieval_adaptation,seen_corpus,1,0.6644531250,0.0132588689,0.6461457716,0.0143106852,0.5712383750,0.0015643648,0.1456432885,0.0020363048,0.5374985349,0.0029880495,0.0662205239,0.0014849955,0.2854862062,0.0006229156,0.1166086744,0.0014750308,0.0678423676,0.0005594847,0.6252543727,0.0016891310,80,96
test_time_retrieval_adaptation,seen_corpus,2,0.6723958333,0.0125073508,0.6542998616,0.0135953206,0.5710327500,0.0016030134,0.1458666010,0.0020330935,0.5376282690,0.0030418183,0.0659210246,0.0014069945,0.2851248083,0.0006765713,0.1165869382,0.0014964573,0.0674636656,0.0006301013,0.6249029239,0.0016843513,80,96
test_time_retrieval_adaptation,seen_corpus,3,0.6666666667,0.0123058677,0.6485125518,0.0136176383,0.5715274750,0.0016287832,0.1455896635,0.0021574059,0.5376004243,0.0031044453,0.0660577139,0.0014233382,0.2853300042,0.0006504449,0.1169457272,0.0014968775,0.0676772596,0.0006647476,0.6250377182,0.0016642147,80,96
test_time_retrieval_adaptation,seen_corpus,4,0.6583333333,0.0120041702,0.6398617762,0.0130223422,0.5713218500,0.0015835598,0.1458129760,0.0020751230,0.5379052458,0.0031766743,0.0665014083,0.0013853096,0.2854966208,0.0006613601,0.1167207395,0.0015256627,0.0675987076,0.0006965399,0.6249864194,0.0016373325,80,96
test_time_retrieval_adaptation,seen_corpus,5,0.6541666667,0.0126775766,0.6356694226,0.0141476498,0.5718165750,0.0016111869,0.1457861635,0.0021267141,0.5373433843,0.0030993031,0.0664774064,0.0014656537,0.2853797917,0.0006990650,0.1168002464,0.0014928510,0.0675161536,0.0007103846,0.6253063062,0.0016401679,80,96
test_time_retrieval_adaptation,seen_corpus,6,0.6618489583,0.0104126758,0.6435065253,0.0116419210,0.5719611250,0.0015297768,0.1458844135,0.0021405092,0.5373024080,0.0029741812,0.0662488777,0.0014565825,0.2853221896,0.0006317752,0.1166759053,0.0015100465,0.0672855256,0.0007442397,0.6249903752,0.0015305279,80,96
test_time_retrieval_adaptation,seen_corpus,7,0.6571614583,0.0125877419,0.6389628059,0.0136334599,0.5724558500,0.0015550429,0.1458576010,0.0020206957,0.5379661590,0.0029975885,0.0664593633,0.0015210159,0.2852876896,0.0006091115,0.1166333012,0.0014495214,0.0673530466,0.0007159007,0.6252102119,0.0015981024,80,96
test_time_retrieval_adaptation,seen_corpus,8,0.6701822917,0.0117236659,0.6521433487,0.0123539736,0.5729505750,0.0015991066,0.1458307885,0.0019310392,0.5374042974,0.0030440622,0.0663510989,0.0014846940,0.2850803104,0.0005843671,0.1163126081,0.0013823153,0.0672704926,0.0006705093,0.6252299487,0.0015536417,80,96
test_time_retrieval_adaptation,seen_corpus,9,0.6623697917,0.0112455641,0.6443137411,0.0123287300,0.5730951250,0.0017125631,0.1458039760,0.0018771650,0.5375427858,0.0029814302,0.0665427971,0.0015276383,0.2850145229,0.0005284188,0.1162794588,0.0013822489,0.0673380136,0.0006430764,0.6254217714,0.0015917327,80,96
test_time_retrieval_adaptation,sparse_corpus,0,0.6109375000,0.0136142874,0.5617063282,0.0150250725,0.5552287750,0.0017160348,0.1679860762,0.0020464273,0.5237446648,0.0031777606,0.0759503878,0.0015626336,0.2953776750,0.0006184260,0.1396422695,0.0013636524,0.0790164072,0.0006943410,0.5901354874,0.0015947114,80,96
test_time_retrieval_adaptation,sparse_corpus,1,0.6084635417,0.0138286387,0.5591177693,0.0150986943,0.5553873250,0.0017301135,0.1682193887,0.0020067086,0.5238880489,0.0032548238,0.0761452385,0.0015958609,0.2952431479,0.0006152277,0.1396287376,0.0013822702,0.0789440152,0.0006649929,0.5904208727,0.0015706796,80,96
test_time_retrieval_adaptation,sparse_corpus,2,0.6104166667,0.0134852945,0.5610508378,0.0151170547,0.5555458750,0.0018038461,0.1683276387,0.0019824893,0.5242108976,0.0031217515,0.0761766097,0.0015895078,0.2953467917,0.0006390765,0.1397063976,0.0013248718,0.0790196972,0.0006427207,0.5901134617,0.0016230124,80,96
test_time_retrieval_adaptation,sparse_corpus,3,0.6083333333,0.0130123624,0.5591048506,0.0143803856,0.5555293375,0.0018730175,0.1679356387,0.0018498738,0.5240259926,0.0030236282,0.0761705822,0.0015473562,0.2953568708,0.0006718839,0.1396706359,0.0013456777,0.0790123377,0.0006219147,0.5904223587,0.0016359290,80,96
test_time_retrieval_adaptation,sparse_corpus,4,0.6024739583,0.0132526494,0.5532016356,0.0141773312,0.5553377125,0.0018524345,0.1676687012,0.0018146901,0.5243619730,0.0029768216,0.0763913528,0.0014698098,0.2954948521,0.0006354579,0.1398312260,0.0013678758,0.0791570542,0.0005874836,0.5905096449,0.0016652763,80,96
test_time_retrieval_adaptation,sparse_corpus,5,0.6139322917,0.0118768143,0.5648450661,0.0128972037,0.5549710000,0.0017343089,0.1677769512,0.0017299010,0.5239844717,0.0029328494,0.0759514803,0.0014112199,0.2953153479,0.0006523333,0.1396213423,0.0014012034,0.0791576987,0.0006077110,0.5905604129,0.0016751472,80,96
test_time_retrieval_adaptation,sparse_corpus,6,0.6080729167,0.0120533815,0.5589790705,0.0135285595,0.5551295500,0.0016893878,0.1678852012,0.0018986696,0.5241322330,0.0028865074,0.0761234766,0.0014394047,0.2951531792,0.0006884386,0.1395020539,0.0014236265,0.0791583432,0.0005837291,0.5903530519,0.0017833388,80,96
test_time_retrieval_adaptation,sparse_corpus,7,0.6134114583,0.0113523871,0.5642955674,0.0120555090,0.5549379250,0.0016265992,0.1679934512,0.0020076304,0.5241049067,0.0028597522,0.0761689478,0.0013998601,0.2949843146,0.0006331893,0.1393859170,0.0014557658,0.0792340252,0.0006118501,0.5900176269,0.0017982965,80,96
test_time_retrieval_adaptation,sparse_corpus,8,0.6095052083,0.0117295716,0.5603555664,0.0129704867,0.5550964750,0.0015357026,0.1679766387,0.0019591180,0.5240819576,0.0028210400,0.0759968835,0.0014178985,0.2952450271,0.0006625340,0.1396642735,0.0014390567,0.0791576312,0.0006137394,0.5901179197,0.0018405712,80,96
test_time_retrieval_adaptation,sparse_corpus,9,0.6084635417,0.0114777686,0.5592477600,0.0129670393,0.5543795875,0.0014120635,0.1678347637,0.0020178689,0.5240633858,0.0028124363,0.0761396897,0.0014356697,0.2952405229,0.0006464609,0.1394366734,0.0014949528,0.0792293112,0.0006234489,0.5903557812,0.0017635466,80,96
test_time_retrieval_adaptation,stale_memory,0,0.5916666667,0.0144887518,0.5341140491,0.0159941791,0.5497133375,0.0016700051,0.1759524973,0.0020402836,0.5213695726,0.0030288543,0.0778049498,0.0015146448,0.2992305167,0.0006999026,0.1432881101,0.0014499803,0.0832524975,0.0006546382,0.5765629172,0.0016687588,80,96
test_time_retrieval_adaptation,stale_memory,1,0.6052083333,0.0128285916,0.5481704660,0.0142804514,0.5502150625,0.0015772410,0.1758056223,0.0020541495,0.5216943507,0.0030291499,0.0775318311,0.0014774726,0.2989438083,0.0006674396,0.1431501547,0.0015284109,0.0835462100,0.0006441837,0.5761942177,0.0016829606,80,96
test_time_retrieval_adaptation,stale_memory,2,0.6104166667,0.0131434879,0.5534560067,0.0147119902,0.5498413500,0.0014518020,0.1759088723,0.0019816522,0.5218352870,0.0029144955,0.0775762961,0.0015101065,0.2986987292,0.0006762524,0.1428266641,0.0014930937,0.0835437745,0.0006250540,0.5757404757,0.0015791582,80,96
test_time_retrieval_adaptation,stale_memory,3,0.6075520833,0.0120883514,0.5507939251,0.0131025823,0.5499929000,0.0014657372,0.1758870598,0.0019616935,0.5225058629,0.0029022165,0.0775322067,0.0014197559,0.2986417083,0.0005898979,0.1429882622,0.0014483053,0.0836143755,0.0006245413,0.5757364584,0.0016342303,80,96
test_time_retrieval_adaptation,stale_memory,4,0.6039062500,0.0137965564,0.5471866468,0.0153931903,0.5499693625,0.0015132131,0.1759903098,0.0019588491,0.5228218867,0.0029269325,0.0775109342,0.0015037134,0.2985956250,0.0006500190,0.1430618200,0.0015032125,0.0837620150,0.0006218360,0.5756108804,0.0016048343,80,96
test_time_retrieval_adaptation,stale_memory,5,0.5941406250,0.0127607720,0.5369624218,0.0140325049,0.5497707375,0.0014615960,0.1764687473,0.0019834778,0.5231247788,0.0028904263,0.0778511936,0.0014939599,0.2989353688,0.0006747820,0.1429523976,0.0014046741,0.0833903950,0.0006312229,0.5756488842,0.0016426682,80,96
test_time_retrieval_adaptation,stale_memory,6,0.6009114583,0.0104294478,0.5438191981,0.0119271720,0.5495721125,0.0015587089,0.1765719973,0.0020036292,0.5230906276,0.0027653105,0.0776424211,0.0014849287,0.2985933771,0.0005690090,0.1432323586,0.0013755746,0.0835380345,0.0006504845,0.5757093992,0.0016744845,80,96
test_time_retrieval_adaptation,stale_memory,7,0.6029947917,0.0117351933,0.5456366061,0.0130119377,0.5500738375,0.0015525716,0.1769253723,0.0019924352,0.5226975470,0.0028847685,0.0777606448,0.0015001086,0.2985421229,0.0005777017,0.1433299359,0.0013581505,0.0833895260,0.0006631985,0.5757108847,0.0016452767,80,96
test_time_retrieval_adaptation,stale_memory,8,0.6027343750,0.0131492262,0.5452690386,0.0147440755,0.5502253875,0.0016153146,0.1771536848,0.0019092632,0.5224839310,0.0027711042,0.0776871892,0.0016120649,0.2985987187,0.0005825651,0.1433186051,0.0013925980,0.0834641290,0.0006993342,0.5760920599,0.0016260268,80,96
