method,split,task,regime,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_mechanism_precision,ci95_mechanism_precision,mean_incompatible_retrieval_rate,ci95_incompatible_retrieval_rate,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_query_cost,ci95_query_cost,mean_regret,ci95_regret,mean_calibration_error,ci95_calibration_error,mean_retrieval_coverage,ci95_retrieval_coverage,groups,episodes_per_group
oracle_mechanism_retrieval,stale_memory,bimanual_handoff_force_match,actuator_lag_shift,0.8125000000,0.0213047588,0.9520511639,0.0212700017,0.7354840000,0.0015763080,0.0568594680,0.0011165515,0.6838882186,0.0015240928,0.0401278628,0.0015549209,0.1866264000,0.0012401132,0.0791706881,0.0009010399,0.0470363515,0.0007046847,0.8583775519,0.0013444663,10,96
oracle_mechanism_retrieval,stale_memory,bimanual_handoff_force_match,compliance_shift,0.7937500000,0.0270172841,0.9365981136,0.0254139502,0.7397592000,0.0032632906,0.0537996520,0.0023374676,0.6818751122,0.0028231072,0.0373146756,0.0011046221,0.1856925000,0.0006437743,0.0744380323,0.0015595074,0.0451915944,0.0012114937,0.8655303569,0.0013336684,10,96
oracle_mechanism_retrieval,stale_memory,bimanual_handoff_force_match,compound_mechanism_shift,0.8072916667,0.0213590385,0.9348871287,0.0220087721,0.7264674000,0.0027751338,0.0641824880,0.0016789327,0.6790291129,0.0032075652,0.0481900242,0.0008764386,0.1871658167,0.0014404160,0.0838808879,0.0017191829,0.0481123198,0.0013569467,0.8531924427,0.0008965122,10,96
oracle_mechanism_retrieval,stale_memory,bimanual_handoff_force_match,friction_mismatch,0.8020833333,0.0192490179,0.9541685470,0.0183301098,0.7453408000,0.0023448370,0.0516127680,0.0011071687,0.6874792531,0.0031239240,0.0317783938,0.0009134848,0.1825899333,0.0009951761,0.0724115480,0.0013371828,0.0435036043,0.0010069453,0.8693544979,0.0008505401,10,96
oracle_mechanism_retrieval,stale_memory,bimanual_handoff_force_match,occluded_contact_shift,0.8052083333,0.0118071976,0.9460263118,0.0122120085,0.7340510000,0.0016288516,0.0562655600,0.0023340259,0.6803079054,0.0023704361,0.0382066392,0.0008872949,0.1863867833,0.0010213326,0.0785044079,0.0008332260,0.0454953490,0.0013162323,0.8625613464,0.0015624136,10,96
oracle_mechanism_retrieval,stale_memory,bimanual_handoff_force_match,source_matched,0.8041666667,0.0290015698,0.9599381075,0.0247325640,0.7523543000,0.0023429919,0.0455445440,0.0022316497,0.6883949410,0.0031275896,0.0268514181,0.0017831398,0.1818707667,0.0014406778,0.0634283955,0.0008293976,0.0399355127,0.0006439818,0.8784376714,0.0009696475,10,96
oracle_mechanism_retrieval,stale_memory,bimanual_handoff_force_match,support_topology_shift,0.8000000000,0.0208209963,0.9473349204,0.0206482613,0.7391460000,0.0016288516,0.0522258120,0.0022984878,0.6828584966,0.0023588183,0.0353062068,0.0014069568,0.1850590000,0.0008275086,0.0740567086,0.0008378960,0.0439175130,0.0014120144,0.8665709313,0.0016779017,10,96
oracle_mechanism_retrieval,stale_memory,bimanual_handoff_force_match,tool_geometry_shift,0.7687500000,0.0313055556,0.9028667568,0.0301427125,0.7314715000,0.0015894439,0.0576488760,0.0016754277,0.6798918893,0.0015738322,0.0443709213,0.0010088345,0.1865450000,0.0008800622,0.0808213454,0.0017987287,0.0479300820,0.0006945947,0.8566243874,0.0017817760,10,96
oracle_mechanism_retrieval,stale_memory,cable_route_around_hook,actuator_lag_shift,0.7531250000,0.0252906751,0.8942587143,0.0265104678,0.7370713000,0.0015106285,0.0585473936,0.0020213112,0.6943622012,0.0033054081,0.0421481676,0.0015709241,0.1874084500,0.0014349877,0.0780489131,0.0008557372,0.0450861783,0.0006473529,0.8602048604,0.0010278045,10,96
oracle_mechanism_retrieval,stale_memory,cable_route_around_hook,compliance_shift,0.7833333333,0.0273579947,0.9325772173,0.0279206426,0.7395923000,0.0014843567,0.0552350776,0.0016725438,0.6976072323,0.0033862351,0.0358833554,0.0012194514,0.1844370333,0.0012967057,0.0754094483,0.0008774010,0.0448867812,0.0014087356,0.8646292793,0.0009630804,10,96
oracle_mechanism_retrieval,stale_memory,cable_route_around_hook,compound_mechanism_shift,0.7500000000,0.0265329402,0.8813094730,0.0260236286,0.7291152000,0.0030786869,0.0646269136,0.0011259343,0.6934085180,0.0031089544,0.0475387840,0.0013203092,0.1895738000,0.0011079906,0.0848396578,0.0009700228,0.0477973506,0.0013029627,0.8525836012,0.0007216560,10,96
oracle_mechanism_retrieval,stale_memory,cable_route_around_hook,friction_mismatch,0.7708333333,0.0243482958,0.9277147005,0.0249172032,0.7418489000,0.0031320416,0.0476716936,0.0010602548,0.7000745507,0.0014472478,0.0325225186,0.0008911448,0.1838029333,0.0007600944,0.0712974843,0.0017902442,0.0434886671,0.0006700060,0.8690112104,0.0021061373,10,96
oracle_mechanism_retrieval,stale_memory,cable_route_around_hook,occluded_contact_shift,0.7677083333,0.0247351753,0.9132782720,0.0249560569,0.7363453000,0.0015631721,0.0554569856,0.0011071687,0.6985797655,0.0015112853,0.0393611390,0.0013303595,0.1865652833,0.0012543228,0.0775339286,0.0008933420,0.0456091318,0.0006989049,0.8601966049,0.0013436985,10,96
oracle_mechanism_retrieval,stale_memory,cable_route_around_hook,source_matched,0.7854166667,0.0255004085,0.9487451843,0.0239973085,0.7518339000,0.0028447119,0.0437259696,0.0020355532,0.7024867511,0.0014740105,0.0281923179,0.0007853401,0.1823813667,0.0013897821,0.0640809071,0.0018886704,0.0400274355,0.0014286097,0.8767011538,0.0019698919,10,96
oracle_mechanism_retrieval,stale_memory,cable_route_around_hook,support_topology_shift,0.7791666667,0.0201426050,0.9309519866,0.0202376195,0.7414403000,0.0015631721,0.0524177376,0.0011071687,0.7010953392,0.0015112853,0.0356304416,0.0013166930,0.1862047667,0.0006782392,0.0731318821,0.0008933420,0.0446476038,0.0010069453,0.8641461597,0.0009443586,10,96
oracle_mechanism_retrieval,stale_memory,cable_route_around_hook,tool_geometry_shift,0.7552083333,0.0211410834,0.8947735846,0.0211238534,0.7297338000,0.0015237644,0.0579623016,0.0010790204,0.6954931794,0.0014728628,0.0422441111,0.0007131952,0.1864609833,0.0008571996,0.0832482263,0.0008702482,0.0463338168,0.0013192232,0.8555677659,0.0015941549,10,96
oracle_mechanism_retrieval,stale_memory,cloth_slide_over_edge,actuator_lag_shift,0.7770833333,0.0256813931,0.9185159495,0.0259552009,0.7370157000,0.0014843567,0.0585120744,0.0022482951,0.6904844174,0.0031497235,0.0400806452,0.0008663130,0.1854527333,0.0007872766,0.0805305238,0.0008065320,0.0459505732,0.0014163499,0.8612365315,0.0010453994,10,96
oracle_mechanism_retrieval,stale_memory,cloth_slide_over_edge,compliance_shift,0.7854166667,0.0161622990,0.9334470862,0.0173603823,0.7413280000,0.0023413878,0.0524772584,0.0022595187,0.6914139360,0.0014937976,0.0371879081,0.0005095110,0.1859564667,0.0012092006,0.0748318258,0.0020047906,0.0446744161,0.0014246368,0.8645900045,0.0018900019,10,96
oracle_mechanism_retrieval,stale_memory,cloth_slide_over_edge,compound_mechanism_shift,0.7604166667,0.0227757452,0.8902935126,0.0232959447,0.7264871000,0.0028060969,0.0627540944,0.0023309218,0.6856218467,0.0016079325,0.0486859866,0.0011602318,0.1885060667,0.0007508434,0.0834377410,0.0016565290,0.0475298455,0.0012093926,0.8536505223,0.0017231095,10,96
oracle_mechanism_retrieval,stale_memory,cloth_slide_over_edge,friction_mismatch,0.8093750000,0.0180186642,0.9633940463,0.0159272374,0.7405879000,0.0023415614,0.0497768744,0.0010414892,0.6991185494,0.0014216328,0.0328272312,0.0013738908,0.1835276500,0.0013227342,0.0691320255,0.0008394565,0.0426701100,0.0006584464,0.8675284195,0.0007960503,10,96
oracle_mechanism_retrieval,stale_memory,cloth_slide_over_edge,occluded_contact_shift,0.7489583333,0.0170682465,0.8917674519,0.0167021098,0.7355085000,0.0032724547,0.0558641664,0.0023440327,0.6897031942,0.0015823348,0.0401597416,0.0015128768,0.1866735833,0.0012166246,0.0764774300,0.0007571900,0.0461458067,0.0012000234,0.8622936300,0.0018015662,10,96
oracle_mechanism_retrieval,stale_memory,cloth_slide_over_edge,source_matched,0.7906250000,0.0159459264,0.9536769476,0.0157455636,0.7469567000,0.0014318131,0.0472501504,0.0010133409,0.7006662847,0.0033816213,0.0270462605,0.0006188317,0.1828238500,0.0009433587,0.0655312636,0.0017597112,0.0388823824,0.0006411070,0.8767795270,0.0008644173,10,96
oracle_mechanism_retrieval,stale_memory,cloth_slide_over_edge,support_topology_shift,0.7687500000,0.0367500000,0.9152351486,0.0341278368,0.7392028000,0.0031089544,0.0518244184,0.0022261527,0.6922537854,0.0015705771,0.0368093093,0.0013769721,0.1861964000,0.0009360564,0.0720297307,0.0007733164,0.0433673707,0.0014173866,0.8669915589,0.0017800243,10,96
oracle_mechanism_retrieval,stale_memory,cloth_slide_over_edge,tool_geometry_shift,0.7833333333,0.0346749567,0.9215835525,0.0353008245,0.7294829000,0.0023421294,0.0577874824,0.0010602548,0.6914249781,0.0014472478,0.0430096238,0.0009653955,0.1873647333,0.0008100150,0.0816133871,0.0018863806,0.0477125797,0.0010049343,0.8556801831,0.0017355227,10,96
oracle_mechanism_retrieval,stale_memory,deformable_packing_corner,actuator_lag_shift,0.7687500000,0.0245000000,0.9088700771,0.0248734198,0.7334011000,0.0015369003,0.0569617872,0.0010884031,0.6858574574,0.0014856703,0.0403078251,0.0009223982,0.1857665000,0.0010283867,0.0809320462,0.0013391496,0.0451440286,0.0010060418,0.8572243808,0.0009283703,10,96
oracle_mechanism_retrieval,stale_memory,deformable_packing_corner,compliance_shift,0.7593750000,0.0193569908,0.9063107596,0.0200138538,0.7375482000,0.0031243096,0.0518094712,0.0016729496,0.6851901885,0.0014970430,0.0359239130,0.0007886668,0.1846464500,0.0007181597,0.0768082028,0.0013230042,0.0456120915,0.0006599430,0.8636188877,0.0020617443,10,96
oracle_mechanism_retrieval,stale_memory,deformable_packing_corner,compound_mechanism_shift,0.7729166667,0.0364970720,0.9012240497,0.0362818161,0.7261695000,0.0027880745,0.0635588072,0.0021937242,0.6800073617,0.0032190626,0.0471145165,0.0011332583,0.1893408667,0.0010170233,0.0850466138,0.0008905593,0.0487742809,0.0006844020,0.8540460316,0.0009584503,10,96
oracle_mechanism_retrieval,stale_memory,deformable_packing_corner,friction_mismatch,0.7750000000,0.0251345300,0.9267638500,0.0260756307,0.7452949000,0.0023429919,0.0511690872,0.0020178441,0.6873025019,0.0032965110,0.0336937361,0.0014984621,0.1853712000,0.0007560280,0.0697481639,0.0013189291,0.0424755454,0.0006531265,0.8703614468,0.0009294872,10,96
oracle_mechanism_retrieval,stale_memory,deformable_packing_corner,occluded_contact_shift,0.7625000000,0.0160472633,0.9050005440,0.0163836841,0.7378271000,0.0015894439,0.0555503792,0.0011259343,0.6867640567,0.0015369003,0.0402213265,0.0013775192,0.1868227000,0.0007356145,0.0762926140,0.0009087378,0.0461009461,0.0011889809,0.8604715452,0.0013452811,10,96
oracle_mechanism_retrieval,stale_memory,deformable_packing_corner,source_matched,0.8125000000,0.0338913934,0.9619208235,0.0231631217,0.7472138000,0.0023418085,0.0444633632,0.0010508720,0.6943515023,0.0014344403,0.0277021354,0.0010605917,0.1819728000,0.0014432748,0.0633175243,0.0013381540,0.0409159538,0.0006642262,0.8745633022,0.0008038222,10,96
oracle_mechanism_retrieval,stale_memory,deformable_packing_corner,support_topology_shift,0.7760416667,0.0300139660,0.9254023145,0.0302861417,0.7429221000,0.0015894439,0.0525111312,0.0011259343,0.6892796304,0.0015369003,0.0364531292,0.0012275357,0.1846321167,0.0008208379,0.0718905676,0.0009087378,0.0439388181,0.0013874224,0.8644211001,0.0009603469,10,96
oracle_mechanism_retrieval,stale_memory,deformable_packing_corner,tool_geometry_shift,0.7906250000,0.0191162229,0.9259617258,0.0200720994,0.7301530000,0.0028107379,0.0582971952,0.0022206817,0.6798050182,0.0015833743,0.0431351537,0.0014505211,0.1880954500,0.0006428498,0.0798794835,0.0007809709,0.0463740951,0.0013581852,0.8567368083,0.0018419800,10,96
oracle_mechanism_retrieval,stale_memory,drawer_pull_with_stiction,actuator_lag_shift,0.8520833333,0.0314531545,0.9757592816,0.0192668148,0.7363305000,0.0015369003,0.0582789360,0.0010884031,0.6873084372,0.0028342492,0.0392480255,0.0008374271,0.1839113333,0.0007111569,0.0800672002,0.0015485100,0.0459331630,0.0006873453,0.8591317038,0.0009283703,10,96
oracle_mechanism_retrieval,stale_memory,drawer_pull_with_stiction,compliance_shift,0.8343750000,0.0202915146,0.9775356407,0.0151324703,0.7365142000,0.0023425238,0.0512961200,0.0010696376,0.6883446358,0.0014600553,0.0343879784,0.0006506984,0.1830102500,0.0005728582,0.0759667220,0.0013385633,0.0446733379,0.0013225271,0.8638545688,0.0018605380,10,96
oracle_mechanism_retrieval,stale_memory,drawer_pull_with_stiction,compound_mechanism_shift,0.8447916667,0.0226636240,0.9730457688,0.0205676411,0.7297835000,0.0016157157,0.0613629560,0.0016766731,0.6822658965,0.0015994297,0.0457081569,0.0008775164,0.1873392167,0.0014770377,0.0852007469,0.0015878736,0.0473994073,0.0013099132,0.8534085026,0.0017713822,10,96
oracle_mechanism_retrieval,stale_memory,drawer_pull_with_stiction,friction_mismatch,0.8427083333,0.0272986774,0.9833965957,0.0196226670,0.7448419000,0.0031166138,0.0510707360,0.0022316497,0.6896227242,0.0031275896,0.0325671015,0.0011714574,0.1840860833,0.0006610248,0.0692723741,0.0013023193,0.0435933318,0.0006439818,0.8717511078,0.0008016420,10,96
oracle_mechanism_retrieval,stale_memory,drawer_pull_with_stiction,occluded_contact_shift,0.8354166667,0.0254276540,0.9735903692,0.0223968261,0.7360770000,0.0032867157,0.0575270280,0.0016754277,0.6877145540,0.0032515549,0.0379899920,0.0012415971,0.1861093667,0.0009304557,0.0775948543,0.0009351869,0.0442948324,0.0010009648,0.8624925383,0.0007399080,10,96
oracle_mechanism_retrieval,stale_memory,drawer_pull_with_stiction,source_matched,0.8604166667,0.0221990504,0.9920314530,0.0105459515,0.7478192000,0.0023418085,0.0441205120,0.0010508720,0.6963379821,0.0014344403,0.0267679358,0.0007619555,0.1820186667,0.0006575903,0.0634415394,0.0017947990,0.0412828282,0.0006642262,0.8758567053,0.0015256272,10,96
oracle_mechanism_retrieval,stale_memory,drawer_pull_with_stiction,support_topology_shift,0.8416666667,0.0212612352,0.9802903673,0.0144415029,0.7397713000,0.0032359625,0.0544877800,0.0016754277,0.6888294277,0.0033109318,0.0349533446,0.0014778824,0.1846211667,0.0005821646,0.0732180204,0.0009386373,0.0433333045,0.0006945947,0.8671304372,0.0007565212,10,96
oracle_mechanism_retrieval,stale_memory,drawer_pull_with_stiction,tool_geometry_shift,0.8416666667,0.0221154379,0.9743303667,0.0185818443,0.7308620000,0.0015500362,0.0570278440,0.0010977859,0.6847289255,0.0014984778,0.0415239491,0.0016370618,0.1875416667,0.0005845458,0.0799681323,0.0008856440,0.0461702455,0.0006931251,0.8565524894,0.0017433697,10,96
oracle_mechanism_retrieval,stale_memory,granular_scoop_boundary,actuator_lag_shift,0.7614583333,0.0209650880,0.9009881318,0.0219730635,0.7341381000,0.0015106285,0.0583358032,0.0010696376,0.6907895669,0.0028439570,0.0422242562,0.0008349587,0.1874567833,0.0007183489,0.0793305989,0.0018664628,0.0453205129,0.0012005689,0.8580818998,0.0009123821,10,96
oracle_mechanism_retrieval,stale_memory,granular_scoop_boundary,compliance_shift,0.7854166667,0.0392368461,0.9327822240,0.0397910306,0.7361411000,0.0014843567,0.0536529872,0.0010508720,0.6949652654,0.0014344403,0.0375549091,0.0013383325,0.1861517667,0.0014858451,0.0739155096,0.0013381540,0.0454774878,0.0010046313,0.8622511088,0.0008963938,10,96
oracle_mechanism_retrieval,stale_memory,granular_scoop_boundary,compound_mechanism_shift,0.7479166667,0.0307080664,0.8785926476,0.0313274299,0.7305374000,0.0023464340,0.0635243232,0.0011259343,0.6886196687,0.0023435334,0.0484060026,0.0013191764,0.1892333667,0.0008784174,0.0837895405,0.0009354945,0.0480831292,0.0013667968,0.8517505326,0.0008661431,10,96
oracle_mechanism_retrieval,stale_memory,granular_scoop_boundary,friction_mismatch,0.7583333333,0.0174307271,0.9123700264,0.0170644023,0.7442595000,0.0031320416,0.0502766032,0.0024028593,0.6919422389,0.0023608466,0.0324594622,0.0010257765,0.1834316333,0.0010468902,0.0718395868,0.0007567954,0.0424564657,0.0006250215,0.8702003638,0.0017635195,10,96
oracle_mechanism_retrieval,stale_memory,granular_scoop_boundary,occluded_contact_shift,0.7541666667,0.0211301267,0.8976818240,0.0212619138,0.7344481000,0.0015631721,0.0539843952,0.0011071687,0.6904844662,0.0015112853,0.0401867077,0.0013439156,0.1873638667,0.0006552411,0.0762306774,0.0008933420,0.0450666903,0.0006989049,0.8604249843,0.0017389103,10,96
oracle_mechanism_retrieval,stale_memory,granular_scoop_boundary,source_matched,0.7552083333,0.0243958047,0.9183232786,0.0242007194,0.7506661000,0.0014580849,0.0457758792,0.0022595187,0.6963982642,0.0031646526,0.0268755615,0.0007081211,0.1825252833,0.0007519488,0.0665184458,0.0013751502,0.0410545541,0.0012362860,0.8779937352,0.0010294986,10,96
oracle_mechanism_retrieval,stale_memory,granular_scoop_boundary,support_topology_shift,0.7677083333,0.0304429776,0.9177234145,0.0307215575,0.7395431000,0.0015631721,0.0509451472,0.0011071687,0.6930000398,0.0015112853,0.0370188103,0.0012842277,0.1851732833,0.0005727567,0.0718286309,0.0008933420,0.0447054624,0.0006989049,0.8651749392,0.0017389103,10,96
oracle_mechanism_retrieval,stale_memory,granular_scoop_boundary,tool_geometry_shift,0.7604166667,0.0190068823,0.8975834327,0.0190378770,0.7298610000,0.0028201806,0.0579357112,0.0020178441,0.6865702701,0.0015379870,0.0425003998,0.0013738077,0.1878646667,0.0014225762,0.0815809421,0.0007918180,0.0472824114,0.0013965247,0.8562277373,0.0019219905,10,96
oracle_mechanism_retrieval,stale_memory,mobile_base_contact_alignment,actuator_lag_shift,0.7854166667,0.0253181302,0.9232260675,0.0252985623,0.7327533000,0.0015894439,0.0560973456,0.0020010784,0.6762453529,0.0016019684,0.0417443142,0.0008391488,0.1853117667,0.0008177599,0.0790038642,0.0019119607,0.0464713775,0.0006819962,0.8595014233,0.0017921566,10,96
oracle_mechanism_retrieval,stale_memory,mobile_base_contact_alignment,compliance_shift,0.8125000000,0.0278944771,0.9545160919,0.0232769505,0.7407973000,0.0015631721,0.0537285296,0.0011071687,0.6821789615,0.0023425455,0.0349672971,0.0009665783,0.1847511000,0.0014484380,0.0763128625,0.0009201146,0.0450522765,0.0006989049,0.8634650722,0.0009443586,10,96
oracle_mechanism_retrieval,stale_memory,mobile_base_contact_alignment,compound_mechanism_shift,0.8281250000,0.0240131017,0.9505396677,0.0185761187,0.7264373000,0.0016682593,0.0643488656,0.0019822384,0.6740543497,0.0032003948,0.0477651706,0.0007592789,0.1869380500,0.0014351971,0.0836502207,0.0016929877,0.0475190018,0.0011745399,0.8544190521,0.0011232058,10,96
oracle_mechanism_retrieval,stale_memory,mobile_base_contact_alignment,friction_mismatch,0.8093750000,0.0311943981,0.9544523392,0.0255133371,0.7430938000,0.0015763080,0.0481946456,0.0011165515,0.6832144474,0.0015240928,0.0327974752,0.0015137478,0.1840028500,0.0008805252,0.0691391990,0.0009010399,0.0431034343,0.0007046847,0.8693520253,0.0017344763,10,96
oracle_mechanism_retrieval,stale_memory,mobile_base_contact_alignment,occluded_contact_shift,0.8010416667,0.0278030059,0.9397965637,0.0266402494,0.7349883000,0.0016419875,0.0561224376,0.0023272387,0.6763113747,0.0023717734,0.0392250206,0.0013619811,0.1857230167,0.0007831155,0.0771942049,0.0008408746,0.0453116790,0.0014214262,0.8628359177,0.0015608908,10,96
oracle_mechanism_retrieval,stale_memory,mobile_base_contact_alignment,source_matched,0.8218750000,0.0274678158,0.9738031693,0.0181301261,0.7473563000,0.0015369003,0.0431629216,0.0010884031,0.6869456577,0.0014856703,0.0247756545,0.0010340229,0.1807582500,0.0013041877,0.0657836096,0.0008779461,0.0395735267,0.0013159364,0.8757805287,0.0015914844,10,96
